address_ss58,airdrop_amount,total_dot,snapshot_dot,nompool_dot,crowdloan_dot,num_criteria,criteria1,criteria11,criteria12,criteria2,criteria3,criteria4,criteria5,criteria6
15R8n9VVEFEGnAb84zZxYATAVHV6Vw6CJHmz7gsWVdKZrsea,182,5002.389641178,5002.389641178,0,0,1,0,0,0,0,0,1,0,0
14BnTrXDZH9diqkzKNqGCf4BXG8oJRBdiKFfsRem8LYDRQy7,182,5143.9874079998,5143.9874079998,0,0,1,0,0,0,0,0,1,0,0
13r8ZXgYi7KZPhAVXjpznzbmyXwWBegebtr5gJwUnvNYXwp,182,5432.2145845783,5432.2145845783,0,0,1,0,0,0,0,0,1,0,0
153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,182,33417.5687313392,33417.5687313392,0,0,1,0,0,0,0,0,1,0,0
12bMyzdtiT2V9iNJ7BzQXPmzZ4KTzqFmZPSNeBmg97mFP5F4,182,9502.8135277084,9502.8135277084,0,0,1,0,0,0,0,0,1,0,0
1NDRMvN7FH9YtJLVPf9doF5zbuUwn6hdH1b4WmVyZDr5joM,182,10788.8691815608,10788.8691815608,0,0,1,0,0,0,0,0,1,0,0
14Vh8S1DzzycngbAB9vqEgPFR9JpSvmF1ezihTUES1EaHAV,182,11542.8666371708,11542.8666371708,0,0,1,0,0,0,0,0,1,0,0
15x1gKGjYQQi42D4ER8Wvn4gGDQn8FBTqU9faBum27CCsLQY,182,5096.9395415907,5096.9395415907,0,0,1,0,0,0,0,0,1,0,0
12YUDdiZCHE47WqR6etGD4gfdpSUhrRFvASrVhtc1RcbLva8,182,5281.6742981578,5281.6742981578,0,0,1,0,0,0,0,0,1,0,0
15u9KTyZzjVQJaCVmAPhFNjwyyS7aHjb6m5Exa22fRXQpTp6,182,5002.645182911,5002.645182911,0,0,1,0,0,0,0,0,1,0,0
1LUckyocmz9YzeQZHVpBvYYRGXb3rnSm2tvfz79h3G3JDgP,182,12932.1791030159,10110.2073554757,2821.9717475402,0,1,0,0,0,0,0,1,0,0
15dLWAUwegTVMNivZS8iTDyxSu2yYkBAk4ePvE3MYgjj9CJw,182,5394.7266521366,5394.7266521366,0,0,1,0,0,0,0,0,1,0,0
1vTfju3zruADh7sbBznxWCpircNp9ErzJaPQZKyrUknApRu,182,9456892.777568944,9456892.777568944,0,0,1,0,0,0,0,0,1,0,0
16A1ZDLjQ8pxQfnbJgurqnj6ctUc8wBNdm5A3eURVnCfawXZ,182,600021.8327149792,600021.8327149792,0,0,1,0,0,0,0,0,1,0,0
12eKXDMUnGVp2ScEKXbFNxbgktL7DEchLKTFrayspgqwDraq,182,6021.559899683,6021.559899683,0,0,1,0,0,0,0,0,1,0,0
123rZfdp1R6pBAN8Uft7NtsnSNLHvLgrBSkvLXtXcXtbP2Z9,182,13265.471411108,13265.471411108,0,0,1,0,0,0,0,0,1,0,0
1JoBYyPoUdsuU7vZi3KgQAaQYn6WhKqUDXRDmsaJ8Zgxr4T,182,5106.8585942404,5106.8585942404,0,0,1,0,0,0,0,0,1,0,0
1t9SEiAkyZwiZHPM1JfueAsBgicxyLBURMUHftSnnfcBJmD,182,43999.9740537837,43999.9740537837,0,0,1,0,0,0,0,0,1,0,0
16fbkDCMrAo1uyC52NyA8Y2dETnYVpCofSoj3QEE2WUNnkLk,182,6571.0017590675,6571.0017590675,0,0,1,0,0,0,0,0,1,0,0
12eLumQrMcs7GnRdM3jQmhZG6hZMC61VYwi281CzPPkwAQch,182,5463.5804831056,5463.5804831056,0,0,1,0,0,0,0,0,1,0,0
13woETcjK9GLDx2741yRJWj1J7t7W7cygosntoCyp55st9b5,182,13982.7469428859,13982.7469428859,0,0,1,0,0,0,0,0,1,0,0
13K6QTYBPMUFTbhZzqToKcfCiWbt4wDPHr3rUPyUessiPR61,182,5781.4143155158,5781.4143155158,0,0,1,0,0,0,0,0,1,0,0
14drsfc6hPPRhYPac9iv4yLdMo3MzBYgbDkJRcFkitWHr71M,182,5081.9570293829,5081.9570293829,0,0,1,0,0,0,0,0,1,0,0
1qjNXPh99ExYXmuqHgmvfmmwjjka1M21jaVDPddZtKZhzKH,182,7139.9238941864,7139.9238941864,0,0,1,0,0,0,0,0,1,0,0
16maYYXg9chsfsBVoiSbSWzmFveamERwShPZv3SB5hVnYTmT,182,22280.0000353,22280.0000353,0,0,1,0,0,0,0,0,1,0,0
14i6Wxp8nYxotNCq8MCgTU2j4rV4NGVW9xfrPuxk8qMUtvuC,182,5293.683211381,5293.683211381,0,0,1,0,0,0,0,0,1,0,0
13NRQGknuzoDWWTu7dmAnN4Ehc4roFRMHoSDprKqkNNHdDnF,182,5272057.6144862445,5272057.6144862445,0,0,1,0,0,0,0,0,1,0,0
14Bf4m5CTNrtGcgCAp6xsXMgA9pPeoiVT54g3C2qY1zNvgsR,182,5149.5153120791,5149.5153120791,0,0,1,0,0,0,0,0,1,0,0
12bWp3rifCRrJzrTSPe1BrDaFxCLMVCUit6t21K986ZeeNJm,182,5117.8009934323,5117.8009934323,0,0,1,0,0,0,0,0,1,0,0
13Hp4FEF7z7famvakw8cgioHqDxcnhnyQkvd1jF4dxn7cayG,182,5023.0470125832,5023.0470125832,0,0,1,0,0,0,0,0,1,0,0
18zLxNjoSpuQDFz9eSf3cLoZrPXM1dJrkwfYq6sWqLSfFD3,182,5387.8938638463,5387.8938638463,0,0,1,0,0,0,0,0,1,0,0
162Cw32opH6PQRLU1dcLVgkvgC3EWrTFZQfjCK9kbuFYZ76p,182,6188.0990392018,6188.0990392018,0,0,1,0,0,0,0,0,1,0,0
1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,182,5892.558039369,5892.558039369,0,0,1,0,0,0,0,0,1,0,0
12rgiL4r56kPE4PuYmz8snR21isfbrcp5Vbf8VdJe2AWDuus,182,5629.4454773714,5629.4454773714,0,0,1,0,0,0,0,0,1,0,0
1dGsgLgFez7gt5WjX2FYzNCJtaCjGG6W9dA42d9cHngDYGg,182,12182.2306675607,12182.2306675607,0,0,1,0,0,0,0,0,1,0,0
1RkyuN13jv6BxThoUYAryzpwtM9JRk5gK78Wu448zEo4qye,182,6478.5941309152,6478.5941309152,0,0,1,0,0,0,0,0,1,0,0
15iA5hpjUecWBbf38Nfegwmtyux25o3LrGaNodfZDxq5nXXE,182,8575.3256002362,8575.3256002362,0,0,1,0,0,0,0,0,1,0,0
14UpRGUeAfsSZHFN63t4ojJrLNupPApUiLgovXtm7ZiAHUDA,182,8683784.260416435,8683784.260416435,0,0,1,0,0,0,0,0,1,0,0
1StVBqjDJKogQTsLioHC44iFch1cEAv2jcpsnvsy5buBtUE,182,16280.2304517936,16280.2304517936,0,0,1,0,0,0,0,0,1,0,0
13zBFyK97dg4hWjXwEpigeVdu69sHa4fc8JYegpB369PAafq,182,8022.5501306132,8022.5501306132,0,0,1,0,0,0,0,0,1,0,0
14fJ6M6n36La68RVZaWrpkki1DfWuLp1L7hALxeCYeNSu7vG,182,5043.8551825381,5043.8551825381,0,0,1,0,0,0,0,0,1,0,0
1EMcNa63Q3MReGLbvjQqJowi45hT7QgRNT99itzdoUbYdhQ,182,5021.0726791383,5021.0726791383,0,0,1,0,0,0,0,0,1,0,0
1HoW4PrrgAXXMJ1rMWpE2Gf4w1ipLhsntDJqRS1Qv5fgnuF,182,5055.0271211977,5055.0271211977,0,0,1,0,0,0,0,0,1,0,0
12BJTP99gUerdvBhPobiTvrWwRaj1i5eFHN9qx51JWgrBtmv,182,63202.2284649809,63202.2284649809,0,0,1,0,0,0,0,0,1,0,0
16Gw7Kgub8ZCW8qd9Xm3vMLgszWasvbk6Yo3mwixGhALoAb,182,16090.810331590099,28.9589964792,16061.8513351109,0,1,0,0,0,0,0,1,0,0
15DtxgAQ1XK5ywkx686AdFgLGkFDinoYLx2DyiZBuzUtZZnf,182,5128.5276991116,5128.5276991116,0,0,1,0,0,0,0,0,1,0,0
16KU2bvTFZn7c4ouKbyZWGE1ie88Ed2WAmGYZkMqm9WGeXSF,182,236112.8718753919,236112.8718753919,0,0,1,0,0,0,0,0,1,0,0
155tk9HmeJGsNZtA5LFasSCGZCdpAb2P2Gs6ej9JeP38sAww,182,8845.0858223483,8845.0858223483,0,0,1,0,0,0,0,0,1,0,0
16SE3e2wrVNUZmEjWcioAEox2PXzkxeTvwCW3pTTWvmDQZJi,182,5163.1806152392,5163.1806152392,0,0,1,0,0,0,0,0,1,0,0
15Xx6ToS88iUagZ6BNJsEMKDbo4V7RcjdJk1FGfdxLtgqVs4,182,9401.6767874046,9401.6767874046,0,0,1,0,0,0,0,0,1,0,0
12cWBTYcw1v1idFbhZWHz9KeDz7YW2C11dTcLuLvkLLYBhq1,182,5057.6620063183,5057.6620063183,0,0,1,0,0,0,0,0,1,0,0
14etN8LW2YB2WA7yBYDecyLFPpxMSaeV1nhxYbJi8uMJcfkD,182,8045178.443136459,8045178.443136459,0,0,1,0,0,0,0,0,1,0,0
13pYWKctR5s8vQuyZt3pxQXue4SRH9coyAS9S9z5HtogAnhs,182,10134.6488319804,10134.6488319804,0,0,1,0,0,0,0,0,1,0,0
133JUUgdpD4DGtPgZaUQZmnW3VYu1QHt2DYTyy6GWC7HMQCn,182,5198.763183795,5198.763183795,0,0,1,0,0,0,0,0,1,0,0
16hUkBK3h94uh7682gk7HeTYvPmSa4D1Y2w4KUZh1u1cP5J,182,5028.246288011,5028.246288011,0,0,1,0,0,0,0,0,1,0,0
159ig1wCFX7zinhLyrkep45oqisLCGNMUTCuZJWaMqRdNLLv,182,6638.0067256016,6638.0067256016,0,0,1,0,0,0,0,0,1,0,0
15BZW721S3fzMYT8vY3Dt2sVXNTECqwHQ1bNUM8q4fi7EVcc,182,11637.3643642726,11637.3643642726,0,0,1,0,0,0,0,0,1,0,0
14jHouxT1VbhBDw93VW8Z89p139Qgu7ECHz3zxM2CpQEDJDB,182,8113.2765238325,8113.2765238325,0,0,1,0,0,0,0,0,1,0,0
1cJNyZCPxpf1UPPt8ckHsiN8N77ykMK9kmamrFY2rE6d77F,182,5028.3038561498,5028.3038561498,0,0,1,0,0,0,0,0,1,0,0
1EheUmzB58Y26i8hse4EJo9ffG3M5qmhHzrFXJMQLkY9HoX,182,9805.1357133703,9805.1357133703,0,0,1,0,0,0,0,0,1,0,0
16iiKwFsRKRsjAiEpD4zgNgEX84nzHtHHNFKXhz1sHtan3ne,182,5684.3968240858,5684.3968240858,0,0,1,0,0,0,0,0,1,0,0
168PxGYBA21qzjZz7aj9BSLyyhXJm4yYdSK5GXtYhmb5i2UX,182,6855.3649964381,6855.3649964381,0,0,1,0,0,0,0,0,1,0,0
1EcLMrzoyrauTyZdypGxLMi7F2JtRwkug7pNN1N39zgKVgW,182,744418.8856403248,744418.8856403248,0,0,1,0,0,0,0,0,1,0,0
1gBKvQ9vbraAfhxEroBnxoGp9687Hu5wR7NYSwgJeAsw4x8,182,10031.9275521965,10031.9275521965,0,0,1,0,0,0,0,0,1,0,0
1To8mJLPm9spZdQF1ziHMoc7ZCDHYUeCjDzQfN4j2qY6XRe,182,5263.3909382612,5263.3909382612,0,0,1,0,0,0,0,0,1,0,0
16WXKsa3jddMq8MTM671LQjUDYHprnrwEpZHyqCrwBTU3Vzk,182,5090.5083835133,5090.5083835133,0,0,1,0,0,0,0,0,1,0,0
13KoLANqZqUtyfj6hVDzLh3euJZmabuhepT8xG2VrNsF5XjA,182,5056.5815476349,5056.5815476349,0,0,1,0,0,0,0,0,1,0,0
12pJGRmrWoZohZVFnGK2hhoMwzCVkjmEjwv3C5wxdnbCAiEk,182,9961.477784632,9961.477784632,0,0,1,0,0,0,0,0,1,0,0
1q2F25UfHS1uBVAHbUC5bRBYq17FJmeajBwUSCCZesPJJjy,182,11266.7687638189,11266.7687638189,0,0,1,0,0,0,0,0,1,0,0
15uZJwumB72G8c1vkZrASSfRPLxsB9CZc4p4KR7sNNFXP7By,182,23942.7948859525,23942.7948859525,0,0,1,0,0,0,0,0,1,0,0
13NbzR1jse1FgB699sTDSfHUB4bqec1xKt7my7cXiL8oGd4w,182,5054.365912433,5054.365912433,0,0,1,0,0,0,0,0,1,0,0
121NqPL1TNk9pGGdzH19LfeV9W97Qjt3huWUbEncM6yaT18V,182,7578.6622159038,7578.6622159038,0,0,1,0,0,0,0,0,1,0,0
13MhN85Z3AuKrBmKQeuJWhwHieisT8d85pC37DngRFMMY2iG,182,20371.7832720343,20371.7832720343,0,0,1,0,0,0,0,0,1,0,0
16g43B7VPfTmpXQujSz3aKbqY9twSrDreHFWtwp4P7bLkQPp,182,6699.4511940355,6699.4511940355,0,0,1,0,0,0,0,0,1,0,0
14zfiH2sMH955cG2yKUQbHSP3oQ8W4Ai9p9wSSZunvQ4TU4k,182,9698.7802632505,9698.7802632505,0,0,1,0,0,0,0,0,1,0,0
14wfaNL5xvTjSzQaohJok1iX2zhJyhqcT4fRxM39Kbt5ahqS,182,120450.4761576861,120450.4761576861,0,0,1,0,0,0,0,0,1,0,0
13ujCsf3t2YAdAhcpcEFVoJAPRYzMLHUHEnLroQp41sJCSnm,182,5271.3343904007,5271.3343904007,0,0,1,0,0,0,0,0,1,0,0
123vGGNHWMzEoTVCAREjdNPwcqHo59RBUy4ndrt7XLPVVRgV,182,13114.6238776848,13114.6238776848,0,0,1,0,0,0,0,0,1,0,0
17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,182,5272.3340775281,5272.3340775281,0,0,1,0,0,0,0,0,1,0,0
12RXTLiaYh59PokjZVhQvKzcfBEB5CvDnjKKUmDUotzcTH3S,182,6132.5326505584,6132.5326505584,0,0,1,0,0,0,0,0,1,0,0
13Xo4xYdMRQQoWD7TA9yCDHG1BXqQFvnjeGvU6LHhRhUsBhQ,182,8114110.84752333,8114110.84752333,0,0,1,0,0,0,0,0,1,0,0
129pBPe7kDfuJjdwNHYaT1a8K65fVR5RWjog8xmVYmoQp4zz,182,9826.0554722498,9826.0554722498,0,0,1,0,0,0,0,0,1,0,0
131Qzz7SvHUn7zdDAt2jFZmzVsP2KkoiDWLZa9N7FivGTXpB,182,5240.7455647118,5240.7455647118,0,0,1,0,0,0,0,0,1,0,0
13Tom3kyextNEfPkrwSvKsyizwaZaAcFpUHW2XDNUwouiidc,182,13803.8076987873,13803.8076987873,0,0,1,0,0,0,0,0,1,0,0
13pZskDR7Pt67NtcChSr4uFRBf9ZS52nQeyrceSykq8MDrMe,182,11497.9637952071,11497.9637952071,0,0,1,0,0,0,0,0,1,0,0
15wnPRex2QwgWNCMRVSqgqp2syDn8Gf6LPGGabRhA8zoohpt,182,5983.5247304493,5983.5247304493,0,0,1,0,0,0,0,0,1,0,0
135obHS5QBimqj8UvMusgUatDZ8a9nDoq757vojiwrBus6zg,182,7566.0402949277,7566.0402949277,0,0,1,0,0,0,0,0,1,0,0
1NqVmUJCyaj5yZ9jp7ZZa58hbUx2QaBZ4eSCu9bqAdZXgAm,182,10590.132127275,10590.132127275,0,0,1,0,0,0,0,0,1,0,0
15dTancD5HTn3Zn5RcgojF76znNu9HrpTtBTBGc5oPBDfxBy,182,5101.0403157677,5101.0403157677,0,0,1,0,0,0,0,0,1,0,0
16JwE96t9MMvWQHuyHntqVyo6Ks97XCK1kHvWumGNLGVJg5p,182,5002.7707566833,5002.7707566833,0,0,1,0,0,0,0,0,1,0,0
11Q7ismkHUbbUexpQc4DgTvedfsh8jKMDV7jZZoQwv57NLS,182,8218573.197782928,8218573.197782928,0,0,1,0,0,0,0,0,1,0,0
14bEKMdGLwGKNTz4BtT7venXZ4RcXdGfBSdEYrJLPNoHRvoK,182,41615.3532199225,41615.3532199225,0,0,1,0,0,0,0,0,1,0,0
15N2nvyikmU96F5wE919Gc6YLAKGtL6NoQ5ixKLeLp4T4LBV,182,5438.9824987534,5438.9824987534,0,0,1,0,0,0,0,0,1,0,0
13bptFJSHHLTBDHupxCRR5ErnLSeHFyeUEU5ufNnBL3JeMpG,182,5260.3722078301,5260.3722078301,0,0,1,0,0,0,0,0,1,0,0
14iv55u5DvgqKSSTvcRjP3ySEeUcQTjvGY3zFdA9JeHXqyb3,182,5803.7007068716,5803.7007068716,0,0,1,0,0,0,0,0,1,0,0
1EdsnniYSKNjHNAvDgvBfRNzKnSzi6kgsHQFCG4PhAyyJWH,182,53874.0982530171,53874.0982530171,0,0,1,0,0,0,0,0,1,0,0
13fbwXLxHhueoBP3dStumroAVVDBw88nU5MfMSivPCPBKJ6M,182,5073005.388693658,5073005.388693658,0,0,1,0,0,0,0,0,1,0,0
14e6C1gii8sxdqsL9QJJdbHhEYTw3BQf5zM56rBh9kxUzNjB,182,14107.3917028001,14107.3917028001,0,0,1,0,0,0,0,0,1,0,0
15x8pkGzEKtKpj9LGPVxK5gN5gvYQvbREU3zPDrEpKRizPUi,182,5499.8392899422,5499.8392899422,0,0,1,0,0,0,0,0,1,0,0
1zkLKr5TdWi7q2CCXRychcG36knyc3cwg6UebcYbkDzdv2p,182,5167.6630831702,5167.6630831702,0,0,1,0,0,0,0,0,1,0,0
1ZHNWmKsVHCS528yKDteRPpnx5hTrGUZvyjEpvaWppKDiPt,182,6605.8741016306,6605.8741016306,0,0,1,0,0,0,0,0,1,0,0
15UvbjTjV9vtoBZUUNi4pweh56ZE4aNTmTmgdtj1WrRPzHxR,182,28047.6011060783,28047.6011060783,0,0,1,0,0,0,0,0,1,0,0
14PkBX3BUF71wDh44BLeNby2u7X9ZBu36V28LMcBrdK35yC2,182,5839.7329895583,5839.7329895583,0,0,1,0,0,0,0,0,1,0,0
132XjckpT4rxeYgFxyJn1QdpbeXmG7arFwfnHs7LVS2VVjzh,182,5172.8475729396,5172.8475729396,0,0,1,0,0,0,0,0,1,0,0
14mHsK6SDc5PqJaButN5vYhXiqeHTJLbX4dfMJa348BBXPGt,182,11621.3795247926,11621.3795247926,0,0,1,0,0,0,0,0,1,0,0
1429tQ2RK8xCwiVYYw7YVUFGX2rbASQN2maMExay7x18neoZ,182,10077.5409105066,10077.5409105066,0,0,1,0,0,0,0,0,1,0,0
1Erc6G7Se7AZa4DNcTd4fkXsei3xYmZpPBX9DDU3x8Rn6Kn,182,5087.2739207205,5087.2739207205,0,0,1,0,0,0,0,0,1,0,0
131Y21vAVYxm7f5xtaV3NydJRpig3CqyvjTyFM8gMpRbFH1T,182,9211.0212657983,9211.0212657983,0,0,1,0,0,0,0,0,1,0,0
12zqozWYvokd2pN7Rr9JEtpfxAcUP7UmwS7ocGmf7rXpLeFG,182,5603.6918510787,5603.6918510787,0,0,1,0,0,0,0,0,1,0,0
129LBt5T1eYtnGHbPYeiiMdmWfokCiiq7z6JBfjnYifiombz,182,6264.4504337847,6264.4504337847,0,0,1,0,0,0,0,0,1,0,0
131PZkz6A4fCFsXnefPnQwn5To6gvJFoit2boavU6ryUQoNE,182,5924.0267594022,5924.0267594022,0,0,1,0,0,0,0,0,1,0,0
13wroNHV6aJEkUFJEx4NYv7kv5vgq4HypLAPSz347VVQbYj3,182,10079.6041416197,10079.6041416197,0,0,1,0,0,0,0,0,1,0,0
11W4SsQ4h8WDQSRFhNADh55cN6feQEC1DwxiuZWKGHECdGK,182,47118.9261977707,47118.9261977707,0,0,1,0,0,0,0,0,1,0,0
12pdN2XsNmG2yPAv5QCkq7YYUg1MM3prvGMgusH7S6FnDHAx,182,5055.6416008813,5055.6416008813,0,0,1,0,0,0,0,0,1,0,0
16PDhXX2hiHdsqAftmrZ3GrXFAF4qVYkN1QSw6ULV1XCVHqk,182,6030.9335748226,6030.9335748226,0,0,1,0,0,0,0,0,1,0,0
14jLXL7q84yN5tswKkcU6BNwyAiLShWagvFLzE4GwguSZwh8,182,100001.1003399516,100001.1003399516,0,0,1,0,0,0,0,0,1,0,0
127zarPDhVzmCXVQ7Kfr1yyaa9wsMuJ74GJW9Q7ezHfQEgh6,182,6622.4490920002,6622.4490920002,0,0,1,0,0,0,0,0,1,0,0
16cSiUTqGavZULqZStC6wvCxiFrtQmUafsDknoTmhAbMT6Jz,182,5039.6700584606,5039.6700584606,0,0,1,0,0,0,0,0,1,0,0
18vpFjRoFXdVxqhjYJEqkdE52kczG8XPkYJUstrGbe2LvQ4,182,300001.4491603378,300001.4491603378,0,0,1,0,0,0,0,0,1,0,0
13uvDxdd6LUNp1WWzM3xbch7q1DFfAaqRaQE5bo5QG7RGqt,182,5029.2275387236,5029.2275387236,0,0,1,0,0,0,0,0,1,0,0
1123RekaPHgWaPL5v9qfsikRemeZdYC4tvKXYuLXwhfT3NKy,182,5044.0677274931,5044.0677274931,0,0,1,0,0,0,0,0,1,0,0
13ond4N8gejhNeYFxAiCtDymHvgsyQMW3L2kvKMEPtmvi3Cu,182,10480.9802759061,10480.9802759061,0,0,1,0,0,0,0,0,1,0,0
15aBy7hAzkVCbX4rkB8mdn2NCZNL6m456QQgM2pVcimfNBQ8,182,10504.9540898957,10504.9540898957,0,0,1,0,0,0,0,0,1,0,0
15tfUt4iQNjMyhZiJGBf4EpETE2KqtW1nfJwbBT1MvWjvcK9,182,10200.2677764718,10200.2677764718,0,0,1,0,0,0,0,0,1,0,0
1JCU9za8ZwT51LkDHoVXhLRRvBuCeqTTrdkfZsEW6CVyC2L,182,1802898.35,1802898.35,0,0,1,0,0,0,0,0,1,0,0
13G9QgvXNBhs8CmekiEUFG47E9PPXX2obM7ZbThe6uoD7A7F,182,10115.6718695442,10115.6718695442,0,0,1,0,0,0,0,0,1,0,0
15jrQX54HczCKJgtYYoKvzJ2kgyCyyA4kyvMv2bC8x9UtDpn,182,6599.5081138488,6599.5081138488,0,0,1,0,0,0,0,0,1,0,0
14Xs22PogFVE4nfPmsRFhmnqX3RqdrUANZRaVJU7Hik8DArR,182,8923017.31725512,8923017.31725512,0,0,1,0,0,0,0,0,1,0,0
12b843A8c1w4CnHNkLJxtAyMe6AjiiKvZqJ7R6kD66phq4eu,182,5541.2881291002,5541.2881291002,0,0,1,0,0,0,0,0,1,0,0
13BeUcLu7hzSTaoKpEtpdqiXKZz6yVfT9exKH6JuTW8RQQvJ,182,5207.5190809637,5207.5190809637,0,0,1,0,0,0,0,0,1,0,0
1ZkcwfymD35VU9QVtEBt7szn2HoHEyYqB8Z23Hg1uQiz1sy,182,5250.4813792213,5250.4813792213,0,0,1,0,0,0,0,0,1,0,0
13NNr1G5HT1X1b39y7TTCKuWuMgNsjnjBkxHVVxVPNAih4mo,182,5213.8298341825,5213.8298341825,0,0,1,0,0,0,0,0,1,0,0
14AngS6QiZvC4AxvWFw7wXwzmctRGL7aWWriococE6rmhKqb,182,11745.500672825,11745.500672825,0,0,1,0,0,0,0,0,1,0,0
14d68gtshxUJLZopL29MKNyuxaSPdkZ4U1nbJTroB8Li6eZN,182,644700,644700,0,0,1,0,0,0,0,0,1,0,0
16cdSZUq7kxq6mtoVMWmYXo62FnNGT9jzWjVRUg87CpL9pxP,182,5123.2993858243,5123.2993858243,0,0,1,0,0,0,0,0,1,0,0
14jtNyurHjGCPkvMGnFA4npijraG3qGGtVYSA4vBcZkbU6kP,182,434285.899,434285.899,0,0,1,0,0,0,0,0,1,0,0
1y6CPLgccsysCEii3M7jQF834GZsz9A3HMcZz3w7RjGPpBL,182,10046.8304656074,10046.8304656074,0,0,1,0,0,0,0,0,1,0,0
1657q1KAuK2aebVc5pSNkuZ2gPMNY6y6vDMLQANdakXnwQ1W,182,5912.059285427,5912.059285427,0,0,1,0,0,0,0,0,1,0,0
15PeEsbJeU2BZDgoCmo6xdzsuRaZv1PxLaCUyFmfWPwkZPJ4,182,5384.765598891,5384.765598891,0,0,1,0,0,0,0,0,1,0,0
16GDRhRYxk42paoK6TfHAqWej8PdDDUwdDazjv4bAn4KGNeb,182,105743.3800860847,105743.3800860847,0,0,1,0,0,0,0,0,1,0,0
16UgRGtYLuDWsBvjLLtc6FYVB3qSCV9c4sidcN4zaFm9qCFR,182,6845.4023800442,6845.4023800442,0,0,1,0,0,0,0,0,1,0,0
15S8fgRAVzvtfiyxgqWpH1QcUTAj7Mky8gBb3Ys22GzQQV6a,182,5250.3562840453,5250.3562840453,0,0,1,0,0,0,0,0,1,0,0
13xN9Mw1Xif5VTd9RdVEjaYjPsZAZeSKbukuDVHzxAjGjJ1Q,182,5060.9446848957,5060.9446848957,0,0,1,0,0,0,0,0,1,0,0
16UvTJteZiHfoGjzMK5fAxwZd3wkbsFb2C1SKsMLCtxRhNWv,182,8399.251964625,8399.251964625,0,0,1,0,0,0,0,0,1,0,0
15Doapat3eiJR31q21u5PBiLrkWmSmP55mGkLwYCKrbnp3j7,179,7537.0410503128,5031.0410503128,0,2506,5,1,0,0,1,1,0,1,1
16K6Uw48oaaUbMUTeLT8SLH6wcHr7iKN4ChFs83dC7W3ZD1w,179,5641.950034130899,693.0559339126,548.8941002183,4400,5,1,0,0,1,1,0,1,1
1KoEmjmxHdLFeKYA2X9szWnwRmqqM8AjdWunR9FTAibge2A,179,6653.571606291,6503.571606291,0,150,5,1,0,0,1,1,0,1,1
1687K1WJnKWUJetdMKde9M7mAxc5ze9if27dZnWUmfiPaMps,179,37800.5644428675,23433.5644428675,0,14367,5,1,0,0,1,1,0,1,1
16cqKuQT5pYFeKA9Pvn1nnmjg8UqhhSNjk8MobGRFta2rsKK,179,8260.0393861502,7680.0393861502,0,580,5,1,0,0,1,1,0,1,1
154jnYuSvtnpCRNjQuunWpcRhzzU2J7ZhHE5vCZiwq6oKWUR,179,21032.0725416663,20827.0725416663,0,205,5,1,0,0,1,1,0,1,1
15STCvxjz7SJSHm2VpsaFDrsqy4t4X53nmB7QK6um6JZMGRH,178,10048.0733466791,38.0733466791,10,10000,4,1,1,0,1,0,0,1,0
1kAWCro7uK1Z5FSWvGKXMAAsCg6t3iUz8jAsUxFuphf16u1,178,12742.8600819103,12742.8600819103,0,0,4,1,1,0,1,0,0,1,0
12NrQhDkjxGofhTU1H3CTeZUCG1BuNowLGULRFTymJtQkJcs,178,7507.7416517279,7507.7416517279,0,0,4,1,1,0,1,0,0,1,0
13iodZT8s4zjRVcAzYHHYGeswKq95tuiuM3hwMbeErbMSoVh,178,8068.7504892753,8068.7504892753,0,0,4,1,1,0,1,0,0,1,0
1qS4RMFF6Exd8JmSNmfKc98VzSVx3UNy6FSEZ4UufGj9FPo,178,20983.3127048196,10732.2743132232,10251.0383915964,0,4,1,1,0,1,0,0,1,0
15yv9vJiDa5U53rPUCtuWVTYa5BeTDQt3StkSkiezar1fD4P,178,10703.394793165899,1188.3347931659,0,9515.06,4,1,1,0,1,0,0,1,0
12mRnQNd6SXWDSKMkQJajaPoBagSPvjZvg2hUoDqMKnTkHkt,178,59365.2615950059,59365.2615950059,0,0,4,1,1,0,1,0,0,1,0
1hbcJ7foiGayx2QDGEkNxUZ4qUjL5fJ9eykQvN5Tz2vQfDH,161,5928.5501944159,5928.5501944159,0,0,3,1,1,0,0,0,0,1,0
1qCHRTLUi99dPTKsYvfAoEEBb7w1qRE93AkzbN9a4mAQv7T,160,5116.7534434166,5116.7534434166,0,0,3,1,1,0,1,0,0,0,0
16frUv4QjhqeT2dQWad6obNQsBVaLvW9fSzViRji2Gcn3zE5,160,13816.668813097,13816.668813097,0,0,3,1,1,0,1,0,0,0,0
167aVt5YDLskdcz4A37bB6UyPSfp28Q3wj76usTkXjxH4xdf,160,7086.6530324636,105.6530324636,6981,0,3,1,1,0,1,0,0,0,0
14th8Bu7QNZXgQNTjrBvYodrL2Y3nTuxccmmNJNGn1zpHr8S,160,6514.5037032052005,514.5037032052,6000,0,3,1,1,0,1,0,0,0,0
15dh4YrTwWda18XyTP8h8xawxTNG1sdhuUjtAQu2XC9bmXki,160,13161.2260000531,13161.2260000531,0,0,3,1,1,0,1,0,0,0,0
